mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21.52312216758728,0.5480677634560656,0.0369929313659668,0.02212392680001511,1.0,0.2,5,100,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.4201677659591561,0.4684345626181798,0.434073490400021,0.49314071413158767,0.4693780704314412,0.45703892070807706,0.026352790366812293,11,0.7692051914427044,0.8207229509711461,0.741810582940513,0.8227763013700015,0.8208017652703797,0.795063358398949,0.03344664521213119
22.592399978637694,0.44819198567445634,0.015924596786499025,0.000817456219151301,1.0,0.2,3,200,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.4412387149839826,0.45747999798721883,0.4298616641656494,0.5081214529093963,0.4458857128794317,0.45651750858513573,0.02727967782515339,12,0.7547073028282565,0.8232980557847944,0.7373040912967046,0.8176480593781699,0.8183236648617955,0.7902562348299442,0.03659920951034722
11.31736969947815,0.293783041027506,0.02750844955444336,0.019062642397702178,1.0,0.2,3,100,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.40803088803088805,0.4768974483672111,0.4356186707448265,0.48784545054630746,0.461143807397362,0.45390725301731905,0.02888539824528688,13,0.6812794436983257,0.7300498404479733,0.7137273705249536,0.7214429102721771,0.6943861011670931,0.7081771332221045,0.017882279290452288
40.43386507034302,0.8066393701952241,0.03053007125854492,0.003936074421355164,1.0,0.2,7,200,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.43333649745896374,0.443940271951883,0.43711573838772655,0.4822437135945365,0.4725133468073823,0.4538299136400984,0.019766453787306758,14,0.8579147225598853,0.9254684747145492,0.8442548423562651,0.9382758607004458,0.9341721368037879,0.9000172074269868,0.040398295379485784
43.605680799484254,1.074933130300441,0.06671757698059082,0.024668622451113786,0.8,0.2,7,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.42868199911543564,0.45000177514827955,0.4322339614734987,0.4864107560823724,0.47053975891560773,0.45357365014703876,0.02215337115531052,15,0.8585302924956953,0.9254137136872713,0.841587512760859,0.9383319133804833,0.9309754019846183,0.8989677668617853,0.04049961909597033
18.603702306747437,0.555758628007453,0.02525191307067871,0.017604833388895968,0.8,0.2,3,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.4250418768098314,0.4481245763810894,0.4231097094521836,0.5163922790066955,0.454988134503136,0.4535313152305872,0.03382300434292427,16,0.7610082372654579,0.8126318833194774,0.7296265920028471,0.8008274769211305,0.8184177630386811,0.7845023905095188,0.033974572268931406
20.3657338142395,0.23820385008105405,0.03390336036682129,0.028252229278863242,0.8,0.1,3,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.4280932440660907,0.46130817984710626,0.42360549852532203,0.49843533295904274,0.4560790318627588,0.45350425745206413,0.02692949164350929,17,0.6638696154498807,0.727885650288925,0.7067766140749925,0.718724782873899,0.687832986859091,0.7010179299093576,0.02290156970183923
30.6443452835083,0.3600504726608737,0.05594677925109863,0.028567640905448773,0.8,0.2,5,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.43456382619282197,0.4437986117960474,0.43134956524108325,0.48907382952847406,0.4659258684658268,0.4529423402448507,0.021733301654313218,18,0.8322797612305333,0.9001646560904257,0.8222222493297958,0.9060341478510028,0.9029843325227095,0.8727370294048935,0.03732132286638237
20.054351997375488,0.680661529620597,0.0466710090637207,0.025056479753386016,1.0,0.2,3,200,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.4182434643976976,0.4743996347801658,0.4365561245642492,0.49762044810977596,0.4362475170434744,0.4526134377790726,0.029007740684574974,19,0.7584330053776829,0.8250335924634029,0.8147157330875581,0.8107222149652927,0.8144285883051502,0.8046666268398173,0.023602167772434297
11.39440860748291,0.21912130465090185,0.015537738800048828,0.008071157761310526,1.0,0.2,3,100,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.4253089006384634,0.48500940718682656,0.42685541719852615,0.4754985828345597,0.4484342710134537,0.45222131577436586,0.024490564335235544,20,0.6671929647308117,0.7283403335505053,0.7034391742418042,0.7228160823101263,0.7058096274778523,0.7055196364622198,0.02141633693427373
