fitur_index,chi2_score,p_value
2066,3.060443349561454,0.3823995611593824
1324,3.059554311075281,0.382533905988551
3539,3.052248619895335,0.38363941054025696
221,3.0405871057686253,0.38540967706269486
2068,3.0394248072077827,0.385586498973193
362,3.033031693378286,0.3865603245279345
73,3.0258419696393566,0.3876579885357057
842,3.0258419696393566,0.3876579885357057
2540,3.0142810057098424,0.3894285627005508
2092,3.013986686157281,0.3894737274493291
3738,3.012707450050514,0.38967008398094294
3377,3.0077355779532735,0.3904340393193328
2561,3.0071588783251046,0.3905227344703297
3612,3.0046833314491295,0.39090366215831257
786,3.0025271777596823,0.3912356992629588
1843,2.998902622059061,0.3917944013108058
1209,2.9959830711308273,0.3922449224164162
12,2.993724650950286,0.3925937239464895
1464,2.9784921993588256,0.39495315712428014
1945,2.9709267461873416,0.39612945521580445
1253,2.9587478745347013,0.398029270832725
473,2.9529451702396976,0.3989371489749739
239,2.9503654343019576,0.3993413285287296
3605,2.9432098327466876,0.4004642357594266
180,2.941819873325534,0.4006826658868935
1608,2.93746184492943,0.40136817364575383
2351,2.9281951324574385,0.402829083944817
579,2.9179507998545553,0.40444931304831677
212,2.913721845475531,0.4051197513852707
143,2.9053385240478784,0.4064515581822824
966,2.898024986615175,0.4076164089844353
3525,2.8913813004754,0.40867699141029656
3186,2.8896212468454703,0.4089583487025251
3090,2.887517543133067,0.4092948534310482
142,2.885700986554009,0.40958561282886574
549,2.885379012722865,0.409637166208486
1893,2.8798239488811426,0.41052747874880835
1871,2.8791287361899043,0.41063901451938734
2566,2.8791287361899043,0.41063901451938734
1266,2.8613049563321726,0.41350720389072826
2859,2.8533206029561335,0.4147974458824203
2491,2.8526751878154752,0.4149018888780106
935,2.8526751878154752,0.4149018888780106
3676,2.852130584341713,0.4149900352597671
1952,2.846207678782986,0.41594968953124245
2482,2.8400824558819258,0.41694406498577574
3715,2.8390165335600703,0.4171173097055685
3258,2.8356233965746056,0.41766919576332906
3395,2.8250362719799003,0.41939506697876994
3222,2.8026064441426604,0.42307102965545573
2788,2.7990906914408695,0.42364962731073497
2191,2.796821696135319,0.42402338974911735
825,2.7959812360404674,0.42416190451166325
1878,2.7955922856119515,0.4242260194104208
416,2.791984244264548,0.4248211536152674
941,2.7890332535725584,0.42530842210772646
2274,2.7847743402820413,0.42601246869047904
3384,2.783837297259045,0.4261675015433152
1623,2.776906155805867,0.42731569810867176
1100,2.7727450528054733,0.42800624101155105
1499,2.76564097241295,0.4291873010033508
2183,2.7641981515230944,0.4294274988363874
1640,2.751256147353617,0.43158700533514816
1051,2.74682089892653,0.43232912221705144
2870,2.7374135590206836,0.43390664912319343
1348,2.725971091390439,0.43583180667524235
2399,2.717858652721308,0.4372009297683276
2060,2.709127774952464,0.438678352657244
2257,2.7075888259001424,0.4389391930446166
1632,2.706630176293504,0.4391017410022827
591,2.6988640032833167,0.44042037962297076
2647,2.6980132233411913,0.44056503183534523
1446,2.687666125928808,0.44232737794588484
1184,2.6798450726604375,0.44366328640460617
2993,2.6782279589123332,0.44393991340359296
460,2.676921561806431,0.44416349090967244
3708,2.6719071256221074,0.4450225140001829
973,2.6695955854720586,0.4454189580923883
1403,2.6667060666374294,0.44591493241990543
2956,2.6588038054366296,0.447273612438594
1237,2.6564540187746473,0.44767827114319225
3522,2.6498717067225726,0.44881339568393075
1963,2.647747164286884,0.44918027157609086
3760,2.640682145537483,0.45040203703943826
3496,2.637812251998853,0.45089909913131276
971,2.6288675373980572,0.45245115573319705
2918,2.623989241028217,0.4532994359935527
1148,2.6189803692628812,0.4541717552692185
3001,2.6183337149568393,0.4542844717446195
266,2.6183018419066024,0.4542900280280183
2468,2.6174706508312213,0.4544349450990566
3681,2.6158540587969727,0.4547169023929243
1458,2.6136438243422524,0.45510262748554675
2695,2.6125270624754924,0.4552976223408681
1298,2.607670094644204,0.45614646667131475
1400,2.607670094644204,0.45614646667131475
586,2.607670094644204,0.45614646667131475
716,2.607670094644204,0.45614646667131475
3206,2.6059731321879087,0.4564433418145827
3285,2.603875983647629,0.45681044204270627
1339,2.603875983647629,0.45681044204270627
1345,2.602167501508875,0.4571096825746507
2531,2.6014884164392873,0.4572286680016676
1547,2.584415096196655,0.4602283350759142
3503,2.57338551110047,0.4621745261364322
2646,2.5705962665065836,0.4626677347537509
1901,2.569584305488146,0.46284677885815984
1833,2.5616460301625876,0.46425320116225466
1900,2.558580210712428,0.4647972836164599
3581,2.5488583305003387,0.4665259605683587
3400,2.5481529130420073,0.4666515919405736
2355,2.546278148638825,0.46698560910742226
1252,2.542703322116865,0.4676230447369579
3613,2.5426394399853747,0.46763444199829274
2644,2.5376545912769033,0.4685244738817992
1304,2.5376545912769033,0.4685244738817992
1194,2.5361419303258543,0.46879482161327213
3464,2.5335802164093257,0.4692529420730135
2114,2.528258021978383,0.47020586513678386
2181,2.524847475718216,0.47081731976910557
1473,2.5247909555539048,0.4708274582082431
3362,2.519458977715164,0.47178467262442714
68,2.519367033009884,0.4718011923523917
3054,2.513764166652204,0.4728087251382803
55,2.5082008636314095,0.4738108266258001
3726,2.5082008636314095,0.4738108266258001
902,2.5082008636314095,0.4738108266258001
2180,2.5082008636314095,0.4738108266258001
2787,2.5001044255568625,0.47527221160213673
1071,2.4864062251977157,0.47775279295214024
406,2.4829011195395303,0.4783891610843638
158,2.4770341983140725,0.47945581910049995
954,2.4770341983140725,0.47945581910049995
241,2.475481067448441,0.4797385045907471
1003,2.4638867767224606,0.48185291800490127
3318,2.4608914008833036,0.48240036078366655
2718,2.4551747310414864,0.4834465059234585
2719,2.4551747310414864,0.4834465059234585
145,2.4540776926146233,0.4836474657653913
1868,2.44812539953605,0.4847389691566766
3537,2.4410162538928195,0.4860451309701609
2429,2.4392572493670928,0.4863687359101373
1391,2.438139661794459,0.48657442631841785
3659,2.4294669862909637,0.4881729248045208
1592,2.429076628553096,0.48824496937275164
2526,2.4228883097804803,0.48938819295150027
190,2.4191634927268337,0.49007731419196476
1787,2.4180463975576516,0.49028413266008253
3505,2.415076695928547,0.4908342712891818
1933,2.4097522083461898,0.4918218340444792
2063,2.4065956126693973,0.4924080324410789
3614,2.403257381004401,0.49302855030402837
3287,2.3992834948388126,0.4937680138592363
659,2.3973703948018223,0.4941243106086446
3751,2.3973509383364777,0.49412793521163245
2221,2.3900567142033777,0.4954882461580169
595,2.3900567142033777,0.4954882461580169
759,2.38835572379036,0.495805881787197
2706,2.3814905441983742,0.49708945214833145
1711,2.3763239629745025,0.4980571258394487
107,2.373831804549931,0.4985244121197975
91,2.372596300437521,0.4987561973897553
3603,2.3625507257574556,0.5006438606452381
2085,2.3620929732001255,0.5007300073573224
3528,2.359101633619269,0.5012932422401972
1204,2.348785529677408,0.5032393703755864
2914,2.3392497317456056,0.5050434286694356
2608,2.336126028379624,0.5056354681091189
2392,2.336108823817243,0.505638730376675
1896,2.336108823817243,0.505638730376675
539,2.332957105397751,0.5062366187210241
3180,2.3284561457625252,0.507091395021289
2825,2.318988822874886,0.5088929164831562
1700,2.31635394705562,0.5093951667762899
2898,2.314505986988758,0.5097476425261689
245,2.3018893690519486,0.5121590506577651
2368,2.3006576809807187,0.5123949244691692
366,2.2953502969205983,0.5134122518587532
2832,2.2944399964694764,0.5135868928138863
3530,2.2919956243945228,0.5140560670011425
2072,2.291574951699345,0.5141368437744904
1676,2.2896041253323283,0.5145154056430692
1330,2.281459651705455,0.5160820476455927
2158,2.2808737641629784,0.516194885231251
3154,2.2750775585750267,0.5173121915280063
3657,2.272121798322833,0.5178826583220948
1355,2.272121798322833,0.5178826583220948
314,2.271492955326568,0.5180040870213487
1709,2.2643647578146275,0.5193820260229718
3146,2.2640447739474245,0.5194439459136393
2318,2.263345347545643,0.519579310765524
3510,2.2520887694338705,0.5217615086742382
544,2.251530298769416,0.5218699518007774
885,2.250550785071779,0.5220601931837949
1313,2.246259207187478,0.5228943148200775
957,2.245539001149256,0.5230343932130819
2731,2.241366778323283,0.5238464313485887
234,2.239173570237024,0.5242736710603604
1128,2.239173570237024,0.5242736710603604
3079,2.2387952753060145,0.5243473896187658
697,2.237964858502601,0.5245092404943357
2838,2.2324924495365317,0.5255767600553594
2637,2.231460603100715,0.5257782263507411
999,2.224206823688328,0.5271961336181132
1469,2.218706289114435,0.5282732204109619
3301,2.215815868475527,0.5288398606376397
61,2.2124152230505714,0.5295071012474779
2615,2.2106784132815336,0.5298481206558758
2934,2.2013314835802964,0.5316861580849177
1532,2.2012192257978196,0.531708261676157
2729,2.2001945610495164,0.5319100497675078
3098,2.19902551996738,0.5321403388946251
1297,2.1981198654183833,0.5323187940335654
3578,2.197198983003634,0.532500294923778
1436,2.1910392563160825,0.5337155142724295
2113,2.1902358320519366,0.5338741676688319
1937,2.1898297412830825,0.5339543722017837
2702,2.1883510355149385,0.5342464972120187
2422,2.183116634852044,0.5352815192059672
1274,2.1826496021812782,0.5353739391119827
2552,2.181893248806438,0.5355236367605443
3353,2.1775299593665682,0.5363878187979929
1552,2.1733466067313607,0.5372173209037152
506,2.1715029680659126,0.5375831870260284
