fitur_index,chi2_score,p_value
3259,1.1528237172618845,0.5619109696498221
460,1.1528237172618845,0.5619109696498221
4294,1.1525282925701894,0.5619939769677584
2736,1.1515255444127162,0.5622758168279124
2356,1.1512763324388537,0.5623458841263075
3838,1.1512590327624828,0.5623507483482468
2222,1.1509212158219335,0.5624457421753133
1340,1.1467760253998058,0.5636126733973331
4446,1.1464020740636975,0.5637180651060005
1309,1.1464020740636975,0.5637180651060005
1117,1.1456211982683109,0.5639382049749095
1809,1.1434322581247374,0.5645557563466937
1986,1.1434322581247374,0.5645557563466937
1220,1.1431607717195218,0.5646323961546598
3536,1.1431607717195218,0.5646323961546598
3142,1.1424769874050666,0.5648254725463928
3585,1.1420319821545437,0.5649511616794116
3717,1.1418111192459202,0.5650135535027575
4367,1.1418111192459202,0.5650135535027575
2366,1.14016125574315,0.5654798434252429
486,1.1396849700274112,0.565614524447249
2367,1.1395873497638398,0.5656421328405064
1438,1.1390324026701282,0.5657991053462085
3900,1.1390324026701282,0.5657991053462085
536,1.1382199469656915,0.5660289953922687
853,1.1371292673700926,0.5663377577127034
2743,1.1364650015966968,0.5665258883474745
3530,1.136240540208231,0.5665894735092611
3629,1.1357042000625195,0.566741436224667
1934,1.1357042000625195,0.566741436224667
2766,1.1351064896143792,0.5669108351751996
1369,1.134605432769734,0.5670528802447542
1939,1.1334010532788796,0.5673944565108928
3187,1.1308520339656505,0.5681180672513124
4153,1.1308520339656505,0.5681180672513124
2212,1.1308520339656505,0.5681180672513124
2190,1.1296484816813588,0.568460050038327
3378,1.1289393929346232,0.5686616300829761
1003,1.1278362723501285,0.5689753677725269
1982,1.1277811613377695,0.5689910463928045
101,1.1265739116475064,0.5693346072055541
4420,1.1263926910392597,0.5693861971247147
681,1.1263926910392597,0.5693861971247147
2701,1.125716808122027,0.569578648843563
3658,1.125711132582403,0.5695802651789518
1996,1.125711132582403,0.5695802651789518
594,1.1244507198740168,0.5699393314123173
951,1.1233112165793344,0.5702641478088257
2552,1.122319869982251,0.5705468825862614
2821,1.12200172652182,0.5706376476849326
1400,1.1219467818946551,0.5706533246366718
1987,1.1219467818946551,0.5706533246366718
1865,1.1219467818946551,0.5706533246366718
3398,1.1145445579723612,0.5727692897786869
3423,1.1128403191568539,0.5732575656117844
4250,1.112169339111329,0.573449920070217
608,1.1118727152531216,0.5735349758413439
3590,1.1109148535261042,0.5738097252303053
694,1.1103531016812016,0.573970917202603
2566,1.1102667871414773,0.573995688754902
3697,1.1098479575438345,0.5741159045336295
599,1.1083380770827884,0.574549491372426
4012,1.1074920058168187,0.5747925976978835
2795,1.1074920058168187,0.5747925976978835
3511,1.1074920058168187,0.5747925976978835
4222,1.1074920058168187,0.5747925976978835
3162,1.1074920058168187,0.5747925976978835
4000,1.1074920058168187,0.5747925976978835
593,1.1065742199310995,0.5750564264945315
3884,1.1051467514332496,0.5754670104676772
3059,1.1025843845757006,0.5762047617617472
607,1.1021413609253048,0.5763324120677168
3663,1.1016178631089832,0.5764832861920204
3171,1.1015526496137265,0.5765020837435071
1454,1.1015526496137265,0.5765020837435071
1139,1.1015526496137265,0.5765020837435071
1097,1.1015526496137265,0.5765020837435071
4110,1.1004799134629768,0.5768113839985902
1168,1.0990767702185806,0.5772162004842394
2123,1.0990767702185806,0.5772162004842394
906,1.0990767702185806,0.5772162004842394
2463,1.0990767702185806,0.5772162004842394
470,1.0988102308744216,0.5772931310241369
4344,1.098464581371522,0.577392910187926
982,1.0980067987149658,0.5775250855443969
4266,1.0980067987149658,0.5775250855443969
167,1.0980067987149658,0.5775250855443969
4034,1.0976447131530749,0.5776296517571426
2205,1.0962287925633014,0.57803873540614
4166,1.0949883467380872,0.5783973594761499
1427,1.0949883467380872,0.5783973594761499
113,1.0947094335375414,0.5784780264301482
3710,1.091777492368808,0.57932668009927
1908,1.0917605665892045,0.5793315828978689
4319,1.0908286786461285,0.5796015818537499
4006,1.0908286786461285,0.5796015818537499
2870,1.0907086079796524,0.5796363794723947
1285,1.0901520827015088,0.5797976930637807
214,1.0894257020760258,0.5800083082136273
3931,1.0894107814087204,0.5800126352852686
3292,1.0882409726000963,0.5803519864645285
4093,1.0882409726000963,0.5803519864645285
4002,1.0882409726000963,0.5803519864645285
1063,1.0882409726000963,0.5803519864645285
4360,1.0882203298638706,0.5803579765219287
816,1.0864161236638439,0.5808817554674511
3237,1.0861387586671838,0.5809623191867936
234,1.0837561844733536,0.5816548245058619
3627,1.0835662950078184,0.5817100521894849
3103,1.083122792674449,0.5818390613756702
351,1.083122792674449,0.5818390613756702
445,1.0829521164878213,0.5818887165304917
54,1.0819049963253493,0.5821934500003678
2405,1.081828618000797,0.5822156839050505
4106,1.081828618000797,0.5822156839050505
3470,1.0791075417248244,0.5830083496512533
824,1.0785946988432595,0.5831578646608668
1568,1.0784907267662607,0.58318818151609
4101,1.0782059541131725,0.5832712254509602
2255,1.0777826019072212,0.5833947030991141
955,1.0773391248902304,0.583524078513669
2006,1.0766607070920475,0.5837220486486527
3757,1.0764798509949811,0.5837748358810848
1649,1.0761738064131892,0.5838641732789713
1130,1.076121132142524,0.5838795507912177
3695,1.0755515635947432,0.5840458541843008
1547,1.0747819130827039,0.5842706530310269
2461,1.073842411735338,0.5845451790382419
3376,1.0734412204829742,0.5846624480058904
